customer_id,transaction_amount,transaction_date
ACC285,64,2017-05-30 13:13:25
ACC189,68,2017-04-28 12:21:33
ACC180,60,2017-04-27 21:32:59
ACC275,29,2017-03-25 21:11:42
ACC171,87,2017-04-12 11:10:58
ACC459,26,2017-02-11 13:52:33
ACC253,5,2017-01-30 22:38:52
ACC277,73,2017-01-02 17:34:49
ACC470,52,2017-02-16 04:49:50
ACC318,25,2017-03-07 00:53:51
ACC249,77,2017-02-17 09:55:34
ACC162,79,2017-01-01 23:56:20
ACC111,16,2017-02-05 19:40:42
ACC209,40,2017-03-16 20:49:57
ACC259,50,2017-04-13 11:27:01
ACC344,79,2017-02-03 13:46:20
ACC338,7,2017-01-20 14:59:45
ACC486,92,2017-02-15 02:43:43
ACC166,6,2017-03-09 13:25:33
ACC268,34,2017-04-28 06:13:07
ACC393,1,2017-04-20 12:35:29
ACC185,11,2017-03-04 05:09:58
ACC291,71,2017-05-17 05:23:50
ACC352,83,2017-02-11 14:07:02
ACC354,21,2017-03-14 11:05:00
ACC453,90,2017-03-27 17:15:43
ACC383,65,2017-05-04 09:18:58
ACC275,32,2017-01-14 16:40:55
ACC177,43,2017-05-21 15:26:50
ACC459,35,2017-02-27 12:45:12
ACC272,74,2017-05-20 14:52:42
ACC334,50,2017-02-27 19:30:28
ACC431,91,2017-03-06 10:52:18
ACC200,87,2017-04-19 19:07:40
ACC146,73,2017-03-07 03:54:59
ACC379,72,2017-03-04 02:44:46
ACC249,90,2017-01-20 00:15:54
ACC247,92,2017-01-25 01:49:44
ACC358,81,2017-01-28 20:28:01
ACC404,31,2017-02-23 05:36:46
ACC111,61,2017-03-19 00:00:45
ACC382,76,2017-04-18 04:07:38
ACC277,31,2017-04-26 22:03:43
ACC285,69,2017-04-16 19:40:25
ACC270,53,2017-05-23 22:11:29
ACC304,1,2017-04-22 09:43:18
ACC476,58,2017-02-23 16:45:09
ACC287,95,2017-01-01 14:16:25
ACC303,25,2017-05-27 12:04:20
ACC101,19,2017-05-26 14:05:13
ACC130,98,2017-01-31 03:14:57
ACC226,74,2017-02-08 20:43:11
ACC186,65,2017-02-23 18:01:22
ACC184,8,2017-02-25 10:33:14
ACC262,68,2017-02-22 06:00:35
ACC241,84,2017-02-05 06:46:50
ACC116,12,2017-02-25 11:40:37
ACC462,65,2017-05-29 06:21:25
ACC112,26,2017-03-15 11:17:07
ACC291,27,2017-02-15 20:35:09
ACC303,55,2017-04-15 16:56:28
ACC330,55,2017-04-29 18:32:16
ACC433,89,2017-04-21 01:09:47
ACC182,80,2017-03-22 03:45:04
ACC489,12,2017-04-28 01:42:10
ACC364,20,2017-05-19 22:30:48
ACC105,73,2017-02-10 15:43:00
ACC488,53,2017-03-02 17:14:17
ACC461,7,2017-05-01 03:12:03
ACC446,84,2017-04-27 23:00:16
ACC429,55,2017-03-15 23:49:56
ACC406,42,2017-02-14 05:21:28
ACC388,4,2017-04-18 10:45:07
ACC129,37,2017-05-10 02:55:18
ACC358,66,2017-05-17 05:17:37
ACC330,44,2017-04-25 20:19:26
ACC335,12,2017-03-18 17:17:53
ACC497,28,2017-03-03 12:03:59
ACC272,93,2017-03-22 07:35:33
ACC343,64,2017-02-11 16:51:42
ACC175,76,2017-01-05 00:29:06
ACC425,11,2017-02-22 07:12:27
ACC474,75,2017-05-25 16:41:50
ACC294,86,2017-05-17 13:18:34
ACC295,6,2017-01-09 11:08:04
ACC491,95,2017-05-07 19:44:11
ACC453,19,2017-05-25 20:09:36
ACC346,44,2017-04-18 06:51:45
ACC102,52,2017-01-28 05:46:35
ACC355,28,2017-04-22 02:02:41
ACC187,34,2017-01-30 03:27:39
ACC153,64,2017-01-21 09:00:56
ACC202,18,2017-03-06 17:33:44
ACC163,81,2017-01-29 14:47:45
ACC247,83,2017-02-25 04:44:47
ACC240,76,2017-01-08 12:10:59
ACC346,89,2017-03-06 01:48:31
ACC126,98,2017-05-29 17:22:43
ACC449,27,2017-04-14 02:16:02
ACC175,55,2017-01-15 09:42:05
ACC281,88,2017-02-05 02:09:30
ACC350,19,2017-02-26 21:08:41
ACC172,70,2017-05-06 06:36:36
ACC188,87,2017-04-21 05:42:00
ACC456,39,2017-02-03 06:22:32
ACC380,77,2017-05-01 16:23:06
ACC489,86,2017-02-16 09:03:32
ACC252,98,2017-05-23 08:31:49
ACC493,97,2017-05-03 09:55:05
ACC371,41,2017-04-20 19:29:31
ACC285,67,2017-03-24 06:51:57
ACC309,34,2017-03-01 17:52:08
ACC169,15,2017-03-21 10:45:41
ACC122,96,2017-03-12 05:05:43
ACC276,4,2017-01-27 07:44:47
ACC107,10,2017-01-03 20:25:12
ACC126,18,2017-02-12 10:38:23
ACC236,15,2017-02-27 08:45:57
ACC209,91,2017-01-19 15:08:26
ACC141,41,2017-03-08 23:33:49
ACC191,35,2017-04-21 07:23:54
ACC416,26,2017-02-17 07:31:52
ACC211,98,2017-04-02 02:28:57
ACC330,21,2017-04-29 02:40:24
ACC345,9,2017-04-10 06:57:26
ACC217,31,2017-01-13 05:52:17
ACC155,19,2017-03-05 04:16:28
ACC457,69,2017-03-08 15:04:54
ACC486,1,2017-04-20 09:33:43
ACC131,66,2017-05-04 20:01:53
ACC138,3,2017-05-21 19:39:40
ACC121,75,2017-05-15 20:14:46
ACC159,80,2017-01-24 09:08:58
ACC138,49,2017-01-21 05:55:21
ACC183,88,2017-03-09 23:27:18
ACC409,67,2017-01-08 20:53:03
ACC428,2,2017-01-07 18:37:01
ACC387,45,2017-01-02 15:38:03
ACC117,24,2017-04-11 14:33:37
ACC138,79,2017-05-23 20:53:22
ACC174,84,2017-04-15 02:24:48
ACC209,70,2017-04-10 18:21:36
ACC468,48,2017-01-04 12:08:40
ACC353,90,2017-01-24 10:41:55
ACC470,81,2017-05-30 03:04:44
ACC356,84,2017-04-17 08:41:22
ACC276,38,2017-02-06 08:53:50
ACC324,50,2017-05-09 04:50:39
ACC101,71,2017-04-17 20:00:16
ACC310,47,2017-04-30 00:08:49
ACC364,12,2017-04-14 18:13:09
ACC388,40,2017-01-24 15:24:25
ACC264,53,2017-04-16 19:28:49
ACC360,23,2017-01-15 02:27:19
ACC250,42,2017-02-02 21:23:56
ACC238,50,2017-04-29 19:36:56
ACC415,19,2017-02-28 21:34:44
ACC119,90,2017-03-20 01:02:34
ACC360,22,2017-05-20 16:44:50
ACC419,15,2017-04-29 03:04:14
ACC409,42,2017-04-05 09:34:32
ACC430,90,2017-03-18 14:33:48
ACC375,63,2017-01-07 21:12:38
ACC415,98,2017-01-19 20:36:58
ACC251,51,2017-01-05 13:22:15
ACC413,34,2017-02-24 21:56:03
ACC186,3,2017-01-29 10:35:39
ACC319,24,2017-04-01 20:03:33
ACC209,97,2017-03-17 00:56:59
ACC276,72,2017-02-09 04:50:42
ACC269,44,2017-02-18 14:27:49
ACC475,69,2017-04-16 04:33:17
ACC442,14,2017-01-06 14:23:38
ACC431,35,2017-04-08 06:49:29
ACC307,3,2017-02-26 08:55:45
ACC205,87,2017-04-20 04:10:53
ACC437,94,2017-02-08 23:47:10
ACC411,63,2017-05-22 13:07:36
ACC424,95,2017-02-22 21:20:37
ACC263,53,2017-05-24 22:35:08
ACC295,26,2017-02-04 17:17:45
ACC272,64,2017-02-01 18:27:07
ACC166,71,2017-01-30 05:34:06
ACC494,68,2017-01-21 11:56:38
ACC111,66,2017-04-06 22:29:45
ACC388,42,2017-01-14 19:45:09
ACC356,47,2017-04-20 07:35:37
ACC132,8,2017-05-15 07:39:04
ACC457,2,2017-01-14 12:03:17
ACC162,13,2017-04-17 22:30:56
ACC348,42,2017-04-18 20:48:52
ACC408,51,2017-02-14 01:23:54
ACC305,72,2017-04-17 07:28:25
ACC399,73,2017-04-08 08:52:33
ACC452,9,2017-01-11 10:42:50
ACC429,76,2017-03-17 05:51:50
ACC457,35,2017-01-10 19:58:47
ACC454,22,2017-05-07 07:13:29
ACC197,30,2017-04-13 15:51:26
ACC449,13,2017-04-05 04:41:42
ACC111,42,2017-04-04 14:56:37
ACC426,25,2017-03-31 23:59:33
ACC497,49,2017-01-04 18:16:13
ACC265,84,2017-05-06 01:27:06
ACC273,58,2017-04-03 04:14:13
ACC349,24,2017-02-21 20:52:34
ACC125,5,2017-03-29 01:52:48
ACC419,6,2017-01-25 07:38:14
ACC187,74,2017-05-23 16:23:52
ACC136,24,2017-01-10 00:32:52
ACC131,45,2017-01-13 11:18:02
ACC195,86,2017-02-26 03:35:30
ACC296,22,2017-02-16 13:23:46
ACC387,5,2017-04-21 01:22:42
ACC213,61,2017-02-06 10:47:48
ACC281,31,2017-02-03 11:17:13
ACC341,27,2017-01-03 20:23:19
ACC151,46,2017-05-27 21:16:58
ACC379,41,2017-02-20 20:44:13
ACC347,43,2017-01-02 11:59:47
ACC212,6,2017-02-20 14:10:46
ACC200,8,2017-01-17 15:11:25
ACC342,63,2017-04-08 09:32:34
ACC435,72,2017-01-29 03:21:21
ACC344,59,2017-03-16 10:58:21
ACC473,15,2017-03-30 13:41:04
ACC398,24,2017-02-02 03:04:40
ACC341,40,2017-01-16 07:44:46
ACC446,25,2017-02-09 12:56:16
ACC337,75,2017-04-13 19:41:23
ACC479,64,2017-03-22 09:48:40
ACC398,86,2017-03-24 07:02:05
ACC257,53,2017-02-16 12:10:18
ACC167,70,2017-01-13 18:56:27
ACC363,19,2017-03-21 10:11:20
ACC226,4,2017-02-23 09:23:26
ACC107,97,2017-02-08 08:09:15
ACC395,28,2017-05-06 00:56:20
ACC331,53,2017-02-17 13:47:34
ACC494,84,2017-01-14 12:20:20
ACC440,70,2017-04-20 15:05:38
ACC462,82,2017-02-07 12:26:17
ACC210,10,2017-03-03 00:20:49
ACC232,70,2017-03-31 00:57:14
ACC242,71,2017-01-26 20:41:13
ACC206,55,2017-05-20 22:44:29
ACC453,66,2017-02-16 11:26:52
ACC156,98,2017-05-24 05:54:40
ACC483,33,2017-04-20 21:39:34
ACC283,84,2017-05-25 16:21:17
ACC413,86,2017-02-17 14:25:58
ACC281,59,2017-04-20 22:59:24
ACC382,43,2017-04-25 11:52:40
ACC135,88,2017-05-12 19:51:12
ACC135,67,2017-04-07 06:26:12
ACC354,48,2017-03-07 05:58:30
ACC384,58,2017-02-28 00:17:14
ACC141,63,2017-05-06 13:29:52
ACC217,59,2017-05-16 23:59:00
ACC264,2,2017-02-24 01:26:55
ACC303,3,2017-05-08 12:06:17
ACC260,62,2017-03-24 02:26:39
ACC281,28,2017-04-16 08:30:17
ACC356,88,2017-01-15 09:09:23
ACC384,96,2017-02-05 20:14:55
ACC203,92,2017-03-10 15:51:59
ACC407,60,2017-04-19 00:14:13
ACC263,9,2017-05-09 17:11:08
ACC333,9,2017-04-07 17:59:37
ACC255,61,2017-01-12 09:07:51
ACC249,22,2017-02-05 23:40:46
ACC197,87,2017-02-09 17:27:27
ACC116,57,2017-03-04 13:34:41
ACC364,11,2017-04-29 13:44:05
ACC165,52,2017-03-05 14:23:07
ACC329,62,2017-01-07 21:55:11
ACC399,8,2017-03-27 01:33:04
ACC218,73,2017-01-12 06:31:26
ACC189,70,2017-02-18 16:50:09
ACC294,48,2017-01-09 03:56:58
ACC308,62,2017-03-03 06:26:48
ACC487,87,2017-02-27 12:42:20
ACC486,5,2017-05-24 11:28:02
ACC101,68,2017-01-07 06:33:51
ACC493,83,2017-04-03 00:42:46
ACC467,62,2017-04-06 12:04:40
ACC349,43,2017-01-10 06:01:35
ACC314,10,2017-03-21 19:26:33
ACC225,15,2017-04-19 23:43:24
ACC298,91,2017-05-20 12:45:16
ACC285,9,2017-04-28 06:17:21
ACC415,93,2017-03-21 19:13:40
ACC204,37,2017-03-31 06:27:48
ACC327,55,2017-05-31 16:46:21
ACC299,6,2017-05-04 08:20:36
ACC449,17,2017-01-03 11:44:43
ACC230,35,2017-03-14 18:16:59
ACC349,73,2017-03-12 02:39:24
ACC472,37,2017-05-20 13:16:57
ACC427,79,2017-01-14 13:44:08
ACC296,51,2017-03-29 20:01:51
ACC194,19,2017-05-19 04:06:08
ACC326,90,2017-02-01 00:24:12
ACC362,76,2017-05-05 02:45:56
ACC217,92,2017-01-17 18:17:48
ACC353,53,2017-03-21 13:29:28
ACC313,3,2017-01-15 22:23:25
ACC420,89,2017-01-09 07:34:38
ACC437,95,2017-04-22 23:40:21
ACC171,17,2017-01-21 13:49:34
ACC115,20,2017-05-14 16:52:06
ACC273,19,2017-04-06 18:06:46
ACC100,98,2017-02-04 14:47:04
ACC108,46,2017-03-09 21:38:58
ACC266,79,2017-04-05 04:33:57
ACC460,13,2017-03-30 07:21:40
ACC424,41,2017-05-22 13:27:55
ACC254,55,2017-04-10 00:57:03
ACC351,93,2017-04-08 15:54:57
ACC395,72,2017-05-24 04:18:33
ACC387,57,2017-01-26 10:06:38
ACC496,30,2017-03-22 13:15:26
ACC102,3,2017-04-28 23:00:40
ACC470,29,2017-02-27 21:33:58
ACC259,42,2017-04-27 10:31:56
ACC443,34,2017-02-20 19:58:33
ACC174,18,2017-02-01 14:09:57
ACC232,44,2017-02-13 01:27:20
ACC298,26,2017-05-18 06:58:14
ACC438,32,2017-04-22 04:07:06
ACC419,61,2017-03-22 13:59:54
ACC464,91,2017-02-12 22:31:23
ACC147,70,2017-04-12 16:32:58
ACC105,82,2017-01-09 06:21:46
ACC247,91,2017-05-16 04:07:49
ACC198,38,2017-04-26 22:05:39
ACC416,14,2017-02-06 10:12:52
ACC344,93,2017-02-16 01:36:33
ACC281,98,2017-01-08 19:26:08
ACC254,87,2017-03-20 19:32:34
ACC428,84,2017-01-18 12:03:19
ACC293,33,2017-01-06 06:52:55
ACC422,40,2017-02-13 03:35:06
ACC118,99,2017-02-19 22:23:24
ACC442,22,2017-03-02 05:18:26
ACC207,63,2017-02-03 11:41:35
ACC485,72,2017-05-03 04:55:27
ACC311,29,2017-03-29 03:53:18
ACC144,4,2017-03-22 17:13:38
ACC152,39,2017-03-30 01:20:08
ACC356,65,2017-05-19 11:24:13
ACC201,49,2017-01-11 16:11:24
ACC366,85,2017-04-10 14:40:41
ACC102,41,2017-01-31 08:04:22
ACC196,37,2017-02-28 14:30:16
ACC138,76,2017-04-06 15:38:34
ACC256,94,2017-05-12 09:27:44
ACC362,87,2017-01-07 10:22:53
ACC440,67,2017-03-09 19:38:46
ACC154,74,2017-05-30 02:08:58
ACC274,44,2017-01-29 08:50:58
ACC273,53,2017-03-24 18:47:27
ACC451,95,2017-04-18 09:28:24
ACC497,80,2017-03-18 01:11:57
ACC120,43,2017-01-22 13:17:29
ACC406,41,2017-04-26 22:30:47
ACC480,75,2017-03-21 23:15:46
ACC317,56,2017-05-28 12:03:11
ACC244,38,2017-05-07 20:56:16
ACC242,54,2017-04-07 04:50:07
ACC207,51,2017-04-29 16:15:11
ACC378,71,2017-03-30 17:43:21
ACC217,10,2017-03-25 20:05:24
ACC300,13,2017-05-01 14:48:49
ACC279,55,2017-03-16 16:59:23
ACC102,55,2017-04-08 05:08:32
ACC469,71,2017-03-20 09:33:19
ACC411,6,2017-02-10 00:43:19
ACC347,26,2017-01-05 04:45:09
ACC135,94,2017-02-14 22:35:00
ACC235,45,2017-04-01 03:15:41
ACC271,86,2017-02-22 12:39:32
ACC165,43,2017-01-29 19:48:22
ACC392,53,2017-05-12 06:32:29
ACC402,95,2017-05-13 06:48:43
ACC236,72,2017-03-13 11:58:01
ACC289,69,2017-05-15 01:45:58
ACC145,81,2017-04-28 15:23:51
ACC110,75,2017-05-05 08:12:35
ACC255,6,2017-05-09 15:24:42
ACC130,89,2017-01-03 02:33:24
ACC484,58,2017-04-26 12:58:24
ACC489,23,2017-02-05 03:29:42
ACC131,80,2017-05-05 12:30:37
ACC191,13,2017-01-14 14:40:55
ACC453,39,2017-02-11 17:52:44
ACC247,72,2017-03-11 09:45:48
ACC463,77,2017-05-16 02:06:43
ACC432,37,2017-01-31 22:33:04
ACC241,42,2017-01-24 01:07:33
ACC258,71,2017-02-02 09:46:55
ACC127,13,2017-05-16 01:55:30
ACC239,13,2017-03-08 00:58:10
ACC494,41,2017-05-28 10:31:15
ACC156,66,2017-03-05 20:27:27
ACC418,16,2017-05-29 16:17:41
ACC431,56,2017-02-01 11:05:52
ACC222,13,2017-05-25 20:08:54
ACC457,45,2017-04-06 05:44:33
ACC253,65,2017-04-14 09:34:48
ACC128,35,2017-03-31 17:55:54
ACC343,94,2017-03-22 12:59:12
ACC245,61,2017-04-07 15:43:56
ACC410,98,2017-05-21 03:39:04
ACC301,11,2017-05-08 20:53:27
ACC199,72,2017-02-04 17:54:15
ACC376,80,2017-04-18 18:26:21
ACC176,53,2017-03-26 14:58:08
ACC250,96,2017-04-18 10:54:59
ACC437,36,2017-01-31 08:03:56
ACC325,15,2017-04-16 18:25:21
ACC239,83,2017-01-29 16:38:18
ACC416,32,2017-05-16 07:25:54
ACC335,65,2017-01-28 03:15:08
ACC145,51,2017-04-27 21:06:06
ACC216,12,2017-02-21 16:11:57
ACC214,73,2017-01-16 20:08:07
ACC369,13,2017-04-08 16:49:24
ACC144,47,2017-02-02 05:40:44
ACC489,67,2017-04-08 19:11:19
ACC201,95,2017-01-24 00:10:26
ACC118,13,2017-04-10 14:25:19
ACC283,73,2017-05-14 15:50:01
ACC488,24,2017-05-29 09:32:03
ACC129,27,2017-03-24 17:37:57
ACC130,27,2017-01-13 18:03:55
ACC358,97,2017-04-23 07:23:51
ACC410,50,2017-02-02 16:29:03
ACC314,15,2017-04-30 03:17:40
ACC228,70,2017-04-26 17:22:32
ACC178,19,2017-05-31 00:58:39
ACC401,58,2017-01-24 09:21:20
ACC153,82,2017-02-12 12:18:39
ACC405,19,2017-02-25 02:01:48
ACC152,31,2017-01-27 23:10:52
ACC434,68,2017-04-21 14:29:06
ACC187,28,2017-02-03 14:48:17
ACC362,30,2017-04-24 02:53:03
ACC128,32,2017-03-28 13:18:07
ACC174,82,2017-01-07 20:17:36
ACC195,72,2017-04-14 23:16:59
ACC283,78,2017-02-16 23:23:46
ACC289,63,2017-05-18 06:28:53
ACC291,55,2017-05-21 08:18:23
ACC177,93,2017-03-20 00:42:37
ACC391,49,2017-02-16 11:49:16
ACC215,88,2017-01-13 09:00:10
ACC135,16,2017-01-17 10:49:13
ACC452,16,2017-01-20 12:19:43
ACC467,19,2017-03-10 16:49:10
ACC279,3,2017-01-22 12:45:19
ACC316,44,2017-01-11 04:57:34
ACC292,9,2017-02-01 06:09:30
ACC334,50,2017-01-06 02:34:01
ACC198,24,2017-02-16 21:44:09
ACC499,42,2017-01-08 18:50:51
ACC138,64,2017-04-24 00:49:40
ACC409,87,2017-05-22 17:13:30
ACC359,33,2017-02-12 20:29:01
ACC368,79,2017-04-28 05:36:41
ACC290,44,2017-05-07 20:50:58
ACC402,22,2017-03-28 09:16:44
ACC166,75,2017-03-29 08:51:49
ACC337,9,2017-02-03 23:04:44
ACC123,96,2017-02-12 20:27:58
ACC306,9,2017-04-21 05:59:17
ACC104,27,2017-03-08 21:30:58
ACC249,62,2017-04-06 08:14:42
ACC253,34,2017-05-10 05:23:22
ACC170,79,2017-02-08 23:15:14
ACC266,40,2017-01-18 22:01:56
ACC190,25,2017-04-20 11:13:13
ACC373,8,2017-04-07 09:53:18
ACC252,49,2017-03-08 16:59:13
ACC158,13,2017-03-06 00:42:26
ACC390,93,2017-03-24 09:49:53
ACC334,3,2017-03-20 12:41:05
ACC426,77,2017-05-12 00:19:00
ACC469,53,2017-02-14 10:18:27
ACC269,78,2017-04-14 00:14:14
ACC414,17,2017-01-28 04:20:23
ACC291,62,2017-01-05 08:35:23
ACC317,20,2017-01-09 01:47:53
ACC222,61,2017-04-14 21:43:08
ACC242,50,2017-02-17 02:12:37
ACC209,96,2017-05-02 09:15:52
ACC189,83,2017-01-01 17:32:04
ACC385,2,2017-01-02 19:17:30
ACC367,27,2017-05-03 08:29:00
ACC355,74,2017-04-27 08:30:41
ACC340,39,2017-01-14 19:43:02
ACC436,61,2017-02-16 18:07:28
ACC220,93,2017-03-09 18:15:33
ACC198,9,2017-01-09 04:09:21
ACC311,25,2017-03-17 08:37:39
ACC228,38,2017-03-08 04:37:53
ACC312,74,2017-04-30 20:17:24
ACC391,34,2017-02-17 02:03:39
ACC323,74,2017-03-08 19:39:25
ACC277,77,2017-03-30 20:41:24
ACC188,96,2017-05-31 19:02:41
ACC178,58,2017-03-09 10:12:29
ACC255,23,2017-03-27 21:48:23
ACC333,46,2017-03-04 17:28:25
ACC475,13,2017-04-02 16:45:31
ACC151,51,2017-05-01 21:04:17
ACC259,79,2017-01-03 12:50:29
ACC184,38,2017-05-05 19:07:35
ACC400,97,2017-05-17 15:28:47
ACC382,51,2017-02-06 13:18:52
ACC229,5,2017-02-24 01:59:40
ACC250,61,2017-02-10 19:43:53
ACC122,28,2017-01-03 04:53:55
ACC315,97,2017-02-15 13:43:44
ACC237,83,2017-04-04 11:02:25
ACC195,67,2017-05-02 19:25:45
ACC388,25,2017-01-20 01:30:48
ACC237,60,2017-05-31 19:20:44
ACC395,82,2017-04-06 18:58:22
ACC232,85,2017-03-21 02:37:05
ACC154,80,2017-04-27 12:00:13
ACC174,16,2017-04-30 11:12:39
ACC493,15,2017-04-01 09:38:35
ACC260,43,2017-03-18 09:35:37
ACC112,96,2017-03-06 12:09:34
ACC471,82,2017-03-12 14:23:30
ACC164,84,2017-04-28 16:19:46
ACC436,40,2017-01-27 14:47:19
ACC154,68,2017-02-04 00:37:59
ACC243,28,2017-04-02 22:14:30
ACC442,40,2017-04-13 23:16:03
ACC283,75,2017-05-11 09:59:13
ACC260,76,2017-05-15 14:28:59
ACC350,68,2017-05-12 08:07:54
ACC353,56,2017-03-03 19:49:17
ACC100,43,2017-05-14 20:03:04
ACC384,46,2017-04-24 02:50:57
ACC273,74,2017-02-04 22:11:20
ACC124,52,2017-01-12 23:31:10
ACC337,4,2017-03-18 16:42:27
ACC101,64,2017-05-03 12:28:23
ACC182,60,2017-01-05 10:04:13
ACC113,69,2017-01-04 04:17:29
ACC479,58,2017-02-21 03:07:52
ACC110,60,2017-01-12 07:31:30
ACC187,99,2017-01-20 00:21:01
ACC223,13,2017-04-25 15:45:42
ACC399,80,2017-03-26 00:53:10
ACC470,72,2017-04-12 23:57:56
ACC452,70,2017-05-31 13:33:36
ACC125,9,2017-04-26 00:08:31
ACC491,68,2017-05-07 09:17:39
ACC220,8,2017-01-16 07:19:52
ACC471,28,2017-03-13 14:59:16
ACC351,73,2017-03-15 23:23:50
ACC169,96,2017-05-07 07:50:58
ACC154,23,2017-01-31 23:38:54
ACC284,51,2017-02-21 00:53:07
ACC148,18,2017-05-05 10:19:01
ACC246,55,2017-05-20 07:22:52
ACC440,59,2017-03-22 17:31:48
ACC413,75,2017-03-09 14:16:43
ACC425,22,2017-02-03 02:46:24
ACC445,23,2017-03-19 18:51:45
ACC136,67,2017-04-14 19:26:02
ACC309,96,2017-04-15 06:03:45
ACC138,58,2017-01-23 11:20:08
ACC240,16,2017-02-18 04:05:52
ACC281,65,2017-05-16 23:42:18
ACC214,33,2017-05-10 08:51:44
ACC454,25,2017-05-14 10:13:52
ACC292,55,2017-05-03 18:20:51
ACC307,3,2017-01-08 18:41:53
ACC269,97,2017-04-28 12:46:28
ACC174,38,2017-03-05 13:43:33
ACC127,23,2017-02-01 05:21:35
ACC411,50,2017-02-02 21:28:10
ACC378,85,2017-05-27 13:48:32
ACC467,83,2017-02-16 14:33:28
ACC259,27,2017-05-04 05:11:56
ACC253,74,2017-01-30 22:13:07
ACC309,26,2017-02-10 18:32:43
ACC322,57,2017-01-15 10:01:36
ACC148,23,2017-03-21 14:24:26
ACC378,78,2017-04-03 14:15:23
ACC326,49,2017-03-17 01:04:30
ACC173,75,2017-03-21 17:10:52
ACC354,30,2017-02-07 05:23:43
ACC339,87,2017-04-08 16:35:01
ACC138,35,2017-04-17 03:53:55
ACC114,54,2017-02-19 16:01:05
ACC451,1,2017-04-11 00:10:34
ACC447,85,2017-02-10 22:30:56
ACC371,90,2017-02-27 09:49:53
ACC176,29,2017-05-09 22:31:24
ACC476,70,2017-01-28 12:02:16
ACC292,88,2017-05-28 23:44:45
ACC373,10,2017-02-23 19:56:04
ACC461,89,2017-03-31 12:06:33
ACC498,36,2017-03-29 05:03:07
ACC109,3,2017-01-29 13:05:42
ACC132,45,2017-04-24 23:49:06
ACC417,42,2017-03-10 02:47:13
ACC411,45,2017-04-24 13:39:56
ACC492,42,2017-03-13 09:20:22
ACC112,20,2017-03-10 09:29:45
ACC416,20,2017-03-19 11:46:39
ACC389,28,2017-01-22 13:57:10
ACC119,75,2017-01-15 18:21:32
ACC205,66,2017-05-06 16:21:57
ACC239,76,2017-05-13 04:52:14
ACC315,13,2017-05-12 17:06:12
ACC190,36,2017-03-09 11:32:52
ACC282,27,2017-02-04 08:56:46
ACC497,67,2017-01-26 10:19:25
ACC438,59,2017-01-26 16:22:38
ACC476,37,2017-03-25 05:54:44
ACC151,20,2017-02-27 21:39:45
ACC124,25,2017-01-09 16:10:32
ACC158,35,2017-01-18 03:15:57
ACC290,58,2017-05-18 13:19:40
ACC318,7,2017-05-22 18:01:30
ACC266,72,2017-01-25 13:36:17
ACC341,61,2017-03-08 10:19:27
ACC139,95,2017-04-22 16:19:37
ACC308,34,2017-05-22 02:00:07
ACC270,80,2017-05-23 21:25:48
ACC397,73,2017-04-15 13:45:32
ACC219,55,2017-03-21 19:25:00
ACC199,34,2017-03-22 10:12:48
ACC165,84,2017-02-09 00:38:55
ACC478,57,2017-02-01 02:46:05
ACC143,44,2017-01-19 03:45:36
ACC147,98,2017-02-07 14:16:36
ACC416,21,2017-04-14 15:58:41
ACC143,5,2017-04-30 17:50:04
ACC392,41,2017-03-09 08:27:55
ACC188,38,2017-01-20 02:46:43
ACC105,7,2017-05-23 13:18:21
ACC155,23,2017-01-29 00:03:56
ACC119,49,2017-05-04 21:55:47
ACC478,97,2017-04-22 16:55:06
ACC162,39,2017-05-07 12:52:09
ACC487,43,2017-01-25 17:17:05
ACC396,43,2017-02-26 18:31:41
ACC350,20,2017-02-10 09:35:35
ACC496,27,2017-03-08 15:37:39
ACC386,29,2017-05-15 09:37:05
ACC155,20,2017-01-26 22:54:47
ACC366,12,2017-05-26 01:22:29
ACC188,3,2017-01-02 05:39:56
ACC235,19,2017-01-28 08:18:16
ACC137,69,2017-02-03 20:55:27
ACC145,92,2017-01-27 17:27:10
ACC445,92,2017-05-16 08:13:02
ACC227,92,2017-01-25 13:00:30
ACC257,9,2017-02-14 03:24:01
ACC408,83,2017-01-24 23:21:04
ACC253,72,2017-04-28 06:31:45
ACC152,52,2017-03-31 14:49:12
ACC275,35,2017-05-02 07:16:06
ACC175,96,2017-04-21 07:49:25
ACC133,27,2017-04-17 02:28:15
ACC426,49,2017-05-10 03:08:29
ACC168,74,2017-02-27 09:37:28
ACC117,77,2017-01-21 06:15:39
ACC110,20,2017-02-06 20:10:45
ACC373,8,2017-05-24 06:24:23
ACC268,37,2017-01-05 16:01:54
ACC496,8,2017-04-02 14:55:47
ACC110,81,2017-03-28 22:08:14
ACC164,84,2017-03-14 06:44:57
ACC165,84,2017-05-30 01:08:45
ACC437,27,2017-04-25 21:17:55
ACC238,30,2017-01-26 23:39:20
ACC200,28,2017-03-20 12:34:10
ACC300,38,2017-05-08 05:49:00
ACC170,9,2017-04-05 18:01:42
ACC196,74,2017-03-02 05:12:13
ACC152,50,2017-03-01 11:59:49
ACC492,74,2017-05-01 10:37:13
ACC340,58,2017-03-11 18:52:11
ACC211,18,2017-01-12 07:18:26
ACC162,3,2017-05-03 22:17:36
ACC383,30,2017-04-22 13:03:25
ACC404,51,2017-04-07 07:03:29
ACC169,57,2017-01-23 11:42:30
ACC473,35,2017-04-10 23:02:55
ACC163,60,2017-01-25 06:28:06
